Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga,Pot. ,Total,PPN,Total Akhir,No FP,Ket
PT INTEGRASI MEDIKA PRIMA,46049.3771759259,PO-L-202601000142,0354/JL/CKRG/0126,2,TRM3220,LAMPU LED 30X120 29W,4,PC,442250,0,1769000,194590,1963590,04002600016564632,PO : PO-L-202601000142             DO : 12344-270126
PT. ADVANEX PRECISION INDONESIA,46035.3549074074,POV2512086,0253/JL/CKRG/0126,1,TRM3888,KERTAS HVS ROLL 60GSM LEBAR 2CM,20,PCS,69750,0,1395000,153450,1548450,04002600011033911,PO : POV2512086                          1. 12309-140126                           2. 12279-070126                     
PT. ADVANEX PRECISION INDONESIA,46036.4072916667,POV2601044,0254/JL/CKRG/0126,1,TRM4472,TEKIRO HEX KEY ELECTRO SET (KUNCI L ELEKTRONIK) HK-EL1198 0.71-3MM 1 SET (7PCS),3,PCS,33750,0,101250,11137.5,112387.5,,PO : POV2601044                          DO : 12136-140126
PT. ADVANEX PRECISION INDONESIA,46036.4072916667,POV2601044,0254/JL/CKRG/0126,2,TRM4473,HONEYWELL KACAMATA SAFETY KINGS KY8811A ANTI-SCRATCH - ANTI SINAR UV,20,PCS,62843,0,1256860,138254.6,1395114.6,,PO : POV2601044                          DO : 12136-140126
PT. ADVANEX PRECISION INDONESIA,46043.4638541667,POV2601058,0356/JL/CKRG/0126,1,TRM4476,BATERAI CR2477N ORIGINAL RENATA BATTERY LITHIUM 3V,5,PCS,114750,0,573750,63112.5,636862.5,04002600017310636,PO : POV2601058                          DO : 12330-210126
PT. ADVANEX PRECISION INDONESIA,46043.4638541667,POV2601058,0356/JL/CKRG/0126,2,TRM4477,RELAY MY4N-GS-R AC220/240 BY OMZ OMRON,10,PCS,61425,0,614250,67567.5,681817.5,04002600017310636,PO : POV2601058                          DO : 12330-210126
PT. ADVANEX PRECISION INDONESIA,46043.4638541667,POV2601058,0356/JL/CKRG/0126,3,TRM4478,WIPRO ADAPTOR FOR IMPACT WRENCH AND RATCHET WRENCHES AW-1214,2,PCS,17010,0,34020,3742.2,37762.2,04002600017310636,PO : POV2601058                          DO : 12330-210126
PT. ASAHI SUKSES INDUSTRI,46035.6357523148,PO ASI/26/0035,0266/JL/CKRG/0126,1,TRM4471,STRAPING BAND EYZER 19MM ROLL,1,ROL,1500000,0,1500000,165000,1665000,04002600012263180,PO : PO ASI/26/0035                     DO : 12312-140126
PT. Essilorluxottica Professional Solutions Indonesia,46042.3916203704,PO-000010277,0381/JL/CKRG/0126,1,TRM1375,LAKBAN COKLAT BESAR,288,PCS,6750,0,1944000,213840,2157840,04002600019083964,PO : PO-000010277                       DO : 12326-200126
PT. Essilorluxottica Professional Solutions Indonesia,46045.3956134259,PO-000010847,0384/JL/CKRG/0126,1,TRM1555,HVS PAPER A4 PINK 70GR,15,RIM,73190,0,1097850,120763.5,1218613.5,04002600019083990,PO : PO-000010847                       DO : 12334-230126
PT. HANYA KARYA BAHANA,46030.3421875,HKB/PO/12/025/3375,0188/JL/CKRG/0126,1,TRM0382,PLASTIK WAYANG UK 15X20,10,KG,53000,0,530000,58300,588300,04002600006961367,PO : HKB/PO/12/025/3375            DO : 12295-080126        
PT. HANYA KARYA BAHANA,46030.3421875,HKB/PO/12/025/3375,0188/JL/CKRG/0126,2,TRM0532,KERTAS VCI 30 x 33,500,PCS,1765,0,882500,97075,979575,04002600006961367,PO : HKB/PO/12/025/3375            DO : 12295-080126        
PT. HANYA KARYA BAHANA,46030.3421875,HKB/PO/12/025/3375,0188/JL/CKRG/0126,3,TRM1216,NABAKEM,2,PAIL,133650,0,267300,29403,296703,04002600006961367,PO : HKB/PO/12/025/3375            DO : 12295-080126        
PT. HANYA KARYA BAHANA,46030.3421875,HKB/PO/12/025/3375,0188/JL/CKRG/0126,4,TRM0214,OIL SINGER 1 LITER,2,LTR,41100,0,82200,9042,91242,04002600006961367,PO : HKB/PO/12/025/3375            DO : 12295-080126        
PT. INDOSAFETY SENTOSA INDUSTRY,46028.3625925926,001/TO/PURCH/XI/25,0150/JL/CKRG/0126,1,TRM4452,"LAKBAN OKAMOTO 2""X50M",10,ROL,38410,0,384100,42251,426351,04002600006961378,PO : 001/TO/PURCH/XI/25            DO : 12274-060125
PT. INDOSAFETY SENTOSA INDUSTRY,46028.3625925926,001/TO/PURCH/XI/25,0150/JL/CKRG/0126,2,TRM4447,EKA TAPE 45MM X 85 Y,10,ROL,10896,0,108960,11985.6,120945.6,04002600006961378,PO : 001/TO/PURCH/XI/25            DO : 12274-060125
PT. INDOSAFETY SENTOSA INDUSTRY,46051.6007638889,PO/IS510/260101077,0397/JL/CKRG/0126,1,TRM4452,"LAKBAN OKAMOTO 2""X50M",122,ROL,38410,0,4686020,515462.2,5201482.2,,PO : PO/IS510/260101077            DO : 12353-290126
PT. INDOSAFETY SENTOSA INDUSTRY,46051.6007638889,PO/IS510/260101077,0397/JL/CKRG/0126,2,TRM4458,EKATAPE 45MM X 85Y COKLAT,40,ROL,10896,0,435840,47942.4,483782.4,,PO : PO/IS510/260101077            DO : 12353-290126
PT. JAYA REFRIGERATION EQUIPMENT,46031.6925,JRE-KARAWANG-GA/137/01/2026,0195/JL/CKRG/0126,1,TRM4453,APAR TEMATIK,17,PCS,823500,0,13999500,1539945,15539445,04002600008623081,PO : JRE-KARAWANG-GA/137/01/2026                            DO : 12293-090126
PT. KAWASAKI MOTOR INDONESIA,46032.3884837963,C90738,0232/JL/CKRG/0126,1,TRM0487,BOLT FLANGE 8X20 MC3 G7 (K1410-0025),126000,PCS,760,0,95760000,10533600,106293600,04002600009971271,PO : C90738                                  DO : 12297-100126
PT. KAWATA INDONESIA,46028.3791435185,KIPO25090293,0028/JL/CKRG/0126,1,TRM0231,TERMINAL BLOCK UPUN UTD 10 (RD201),1000,PCS,3564,0,3564000,392040,3956040,04002600000970210,PO : KIPO25090293                       DO : 12272-060125
PT. KAWATA INDONESIA,46028.3932638889,KIPO25110014,0030/JL/CKRG/0126,1,TRM3446,FLOW METER WIEBROCK FOR AIR  20°C 1 ATM NI/MIN (OP-DF15),2,PCS,625000,0,1250000,137500,1387500,04002600000970196,PO : KIPO25110014                       DO : 12270-060125
PT. KAWATA INDONESIA,46028.3941087963,KIPO25120172,0032/JL/CKRG/0126,1,TRM1929,"TOWER LIGHT LED (Q-LIGHT) ST45LF-BZ 3-3 220-AC220V RAG (RED, AMBER, GREEN) BRACKET TYPE SZ18 C/W BUZZER (FLASHING) FOR DRYER TYPE (RG087)",2,PCS,1048000,0,2096000,230560,2326560,04002600000970202,PO : KIPO25120172                       DO : 12266-060125
PT. KAWATA INDONESIA,46028.3954861111,KIPO25120191,0034/JL/CKRG/0126,1,TRM0671,FLAT WASHER / RING PLATE (SS400) Ø8 LEBAR (GALVANIZED) (NB419),1000,PCS,346,0,346000,38060,384060,04002600000970214,PO : KIPO25120191                       DO : 12265-060125
PT. KAWATA INDONESIA,46028.3954861111,KIPO25120191,0034/JL/CKRG/0126,2,TRM0298,BOLT (BAUT HEXAGONAL) M8XP1.25XL25MM (GALVANIZED) (HA059),500,PCS,500,0,250000,27500,277500,04002600000970214,PO : KIPO25120191                       DO : 12265-060125
PT. KAWATA INDONESIA,46028.3954861111,KIPO25120191,0034/JL/CKRG/0126,3,TRM2158,CLAMP HOSE BAND (SILVER) Ø42 -  Ø48 (DOUBLE WIRE CLAMP) FOR PVC HOSE Ø38 /SILICONE HOSE  Ø43 (SUNTRAC) (NB060-1),500,PCS,6500,0,3250000,357500,3607500,04002600000970214,PO : KIPO25120191                       DO : 12265-060125
PT. KAWATA INDONESIA,46028.3973032407,KIPO25110221,0033/JL/CKRG/0126,1,TRM0061,"REVOLVING WARNING LIGHT (RED) DV LTD-1101J MULTI VOLT 220VAC, 24VDC, 12VDC C/W BUZZER (RG141)",100,PCS,91500,0,9150000,1006500,10156500,04012600000970208,PO : KIPO25110221                       DO : 12269-060125
PT. KAWATA INDONESIA,46028.3973032407,KIPO25110221,0033/JL/CKRG/0126,2,TRM0045,MAGNETIC (SENSOR) LEAD SWITCH SENSOR SNS CSI-U DC 12-24V 2 WIRE (DL030),100,PCS,83160,0,8316000,914760,9230760,04012600000970208,PO : KIPO25110221                       DO : 12269-060125
PT. KAWATA INDONESIA,46028.3973032407,KIPO25110221,0033/JL/CKRG/0126,3,TRM0232,TERMINAL BLOCK UPUN UTD 15 (RD207),300,PCS,5000,0,1500000,165000,1665000,04012600000970208,PO : KIPO25110221                       DO : 12269-060125
PT. KAWATA INDONESIA,46028.3973032407,KIPO25110221,0033/JL/CKRG/0126,4,TRM0231,TERMINAL BLOCK UPUN UTD 10 (RD201),2396,PCS,3564,0,8539344,939327.84,9478671.84,04012600000970208,PO : KIPO25110221                       DO : 12269-060125
PT. KAWATA INDONESIA,46028.3973611111,KIPO25120095,0031/JL/CKRG/0126,1,TRM0237,"TOWER LIGHT LED (Q-LIGHT) QTG50 LF-BZ 2-2 220-AC220V RA (RED, AMBER) BRACKET TYPE QZ18 C/W BUZZER (RG084)",1,PCS,1583175,0,1583175,174149.25,1757324.25,04002600000970206,PO : KIPO25120095                      DO : 12268-060125
PT. KAWATA INDONESIA,46028.4016319444,KIPO25100071,0035/JL/CKRG/0126,1,TRM0057,PLYWOOD (KAYU TRIPLEK) L=240 W=120 T=9MM (NB019),323,LBR,113850,1362891,36773550,4045090.5,40818640.5,04012600000970211,PO : KIPO25100071                      DO : 12271-060125
PT. KAWATA INDONESIA,46028.4016319444,KIPO25100071,0035/JL/CKRG/0126,2,TRM0340,WAINSCOT (KAYU LIST) L=250 W=7 T=2 (NB018),836,BTG,12500,,10450000,1149500,11599500,04012600000970211,PO : KIPO25100071                      DO : 12271-060125
PT. KAWATA INDONESIA,46028.4016319444,KIPO25100071,0035/JL/CKRG/0126,3,TRM0004,BEAMWOOD (KAYU BALOK) L=150 W=8 T=5 (NB017),960,BTG,12500,,12000000,1320000,13320000,04012600000970211,PO : KIPO25100071                      DO : 12271-060125
PT. KAWATA INDONESIA,46028.4016319444,KIPO25100071,0035/JL/CKRG/0126,4,TRM0005,BEAMWOOD (KAYU BALOK) L=200 X W=8 X T=5 (NB1343),154,BTG,24000,,3696000,406560,4102560,04012600000970211,PO : KIPO25100071                      DO : 12271-060125
PT. KAWATA INDONESIA,46028.4139467593,KIPO25120147,0036/JL/CKRG/0126,1,TRM0667,PNEUMATIC VIBRATORS VIBTEC GT-10 (NB050),2,PCS,908200,0,1816400,199804,2016204,04002600000970201,PO : KIPO25120147                      DO : 12267-060125
PT. KAWATA INDONESIA,46028.4139467593,KIPO25120147,0036/JL/CKRG/0126,2,TRM0667,PNEUMATIC VIBRATORS VIBTEC GT-10 (NB050),2,PCS,908200,0,1816400,199804,2016204,04002600000970201,PO : KIPO25120147                      DO : 12267-060125
PT. KAWATA INDONESIA,46028.4148148148,KIPO25120209,0037/JL/CKRG/0126,1,TRM0065,RTV MULTI PERPOSE SEALENT DOW CORNING 732 CLEAR 300ML (ANB026),12,TUBE,150000,0,1800000,198000,1998000,04002600000970205,PO : KIPO25120209                      DO : 12264-060125
PT. KAWATA INDONESIA,46029.4006712963,KIPO26010013,0044/JL/CKRG/0126,1,TRM0012,CABLE NYAF Ø0.50MM2 (BLUE) [100MTR/ROLL] (CC481),1000,MTR,1465,0,1465000,161150,1626150,04002600001555965,PO : KIPO26010013                       DO : 12276-070125
PT. KAWATA INDONESIA,46029.4006712963,KIPO26010013,0044/JL/CKRG/0126,2,TRM0134,CABLE NYAF Ø1.50MM2 (WHITE) [100MTR/ROLL] (CC474-1),500,MTR,3146,0,1573000,173030,1746030,04002600001555965,PO : KIPO26010013                       DO : 12276-070125
PT. KAWATA INDONESIA,46029.4018055556,KIPO26010043,0046/JL/CKRG/0126,1,TRM0019,"CASTER WHEEL NYLON (KASTOR RODA) 4"" C/W BRAKE (ODØ 101.6MM) SWIPEL FLANGE (SLOT 70MMX85MM Ø12) (CD038)",100,PCS,131532,0,13153200,1446852,14600052,04002600001555964,PO : KIPO26010043                       DO : 12277-070125
PT. KAWATA INDONESIA,46029.4018055556,KIPO26010043,0046/JL/CKRG/0126,2,TRM0020,"CASTER WHEEL NYLON (KASTOR RODA) 4"" W/O BRAKE (ODØ 101.6MM) SWIPEL FLANGE (SLOT 70MMX85MM Ø12) (CD037)",100,PCS,98746,0,9874600,1086206,10960806,04002600001555964,PO : KIPO26010043                       DO : 12277-070125
PT. KAWATA INDONESIA,46029.435,KIPO26010022,0047/JL/CKRG/0126,1,TRM0036,INK RIBBON (BLACK) LETATWIN LM-1R300B (5PCS/BOX) FOR LETATWIN LM-370A (NB304-1),50,PCS,113850,0,5692500,626175,6318675,04012600001555976,PO : KIPO26010022                       DO : 12275-070125
PT. KAWATA INDONESIA,46029.435,KIPO26010022,0047/JL/CKRG/0126,2,TRM0235,TERMINAL LUG RING R1.25-4 (SPECIAL) (NB982),2000,PCS,506,0,1012000,111320,1123320,04012600001555976,PO : KIPO26010022                       DO : 12275-070125
PT. KAWATA INDONESIA,46029.435,KIPO26010022,0047/JL/CKRG/0126,3,TRM0070,SOCKET CONNECTOR 2 PIN MALE (NB470),200,PCS,2250,0,450000,49500,499500,04012600001555976,PO : KIPO26010022                       DO : 12275-070125
PT. KAWATA INDONESIA,46029.435,KIPO26010022,0047/JL/CKRG/0126,4,TRM0069,SOCKET CONNECTOR 2 PIN FEMALE (NB471),200,PCS,2250,0,450000,49500,499500,04012600001555976,PO : KIPO26010022                       DO : 12275-070125
PT. KAWATA INDONESIA,46029.435,KIPO26010022,0047/JL/CKRG/0126,5,TRM0046,MARKER TUBE MOTP WHITE 3.2 (200MTR/ROL) (CC104-1),400,MTR,1804,0,721600,79376,800976,04012600001555976,PO : KIPO26010022                       DO : 12275-070125
PT. KAWATA INDONESIA,46029.435,KIPO26010022,0047/JL/CKRG/0126,6,TRM2344,NYLON CABLE GLAND PG-13.5 (BLACK) FOR (Ø20.4 HOLE) (NB479-1),100,PCS,2800,0,280000,30800,310800,04012600001555976,PO : KIPO26010022                       DO : 12275-070125
